Text,Label,Subclass
pegasus case : मोदी सरकारचा खोटेपणाचा बुरखा फाटला; राजीनामा द्या.. #राजकीय #महाराष्ट्र #Sarkarnama #Viral #ViralNews #राजकारण #MarathiNews #MarathiPoliticalNews @ShivsenaComms @BJP4Maharashtra @INCMaharashtra @nanapatole https://t.co/SHUgiaot56,0,0
अधिकाराचा गैरवापर करणारा देशद्रोही .! अशा सव॔ किड्यांना शोधुण ठेचणे हे राष्ट्रीय व मानवी हिताचचे साठी गरजेचे आहे,1,3
@HarshadaSwakul खाली आलेल्या प्रतिक्रिया वाचल्यावर लक्षात आले बहुतांश लोकांनी तुम्हाला व्यवस्थित झोडपले आहे. यावरून तुमची पत्रकारिता ही शुद्ध पाकिट संकृति व लाचार याची खात्री पटली.,1,1
हे ईथे ऊपयोगाच नाही तीकडे मराठी मीडाया मधे फकत तेच चालु आहे तीथे काही तरी झाले पाहीजे ऐक पण चाँनल दाखवत नाही हे !!काय झाले हे कळायला मार्ग च नाही,0,0
"@abpmajhatv सडलेला समाज हा फक्त ना फक्त कट्टर इस्लाम आहे ,जो पूर्ण देशाला लागलेली कीड आहे , भूतलावरील कोणताही देश पहा तो इस्लाम मुळेच त्रासलेले आहे",1,2
"@SRupaiyaa @CMOMaharashtra सरास गाई कापल्या जातात आणि हें त्याच्याच टोप्या घालतात, बापाची पुण्याई",1,2
@TV9Marathi नकली हिंदुत्व वादि सेने कडून देशाला धोका हे,1,2
@BhatkhalkarA मोदी सरकार नी संपूर्ण देशाला भिकेला लावल... त्याबद्दल पण बोला..,0,0
@BhausahebAjabe लाजा वाटू द्या गाढवांनो..,1,1
साहेबांच्या भाषणामुळे ज्यांच्या ज्यांच्या बुडाला आग लागली ते आता गरळ ओकायला सुरूवात करतील.,1,3
"काही लोकांचे मेंदू डेटा फिक्स केलेल्या मशीनसारखे.तुम्ही कितीही तुमचा मुद्दा तर्कशुद्ध पुराव्यानिशी समजून सांगण्याचा प्रयत्न करा,ते त्यांची एकच कॅसेट वाजवत असतात #10pmonwards",0,0
@researchanand @Jayant_R_Patil @elonmusk He will be blank. राजकीय अस्थिरतेमुळे हायपरलुप पण गेली. सगळ्यांना भिकेला लावून मग सत्ता संपवतील नीच लोक.,1,1
@sachin_inc एवढा मोठा दगड मारिन डोक्यात टन्नु उठलं टकल्या https://t.co/MpxQgMNfEl,1,3
@BJP4Maharashtra @narendramodi @OfficeofUT पोट निवडणुकीत झालेला पराभव बघून गांड फाटली वाटतं... #विकासाची..😂😂😂😂,1,1
"देशातील एकमेव पेंग्विन सफारीला पर्यटकांची पसंती... उत्पन्न १४ कोटींवर!!! भाजप, मनसे आणि अन्य सर्व गुडघ्यात अक्कल सांभाळून ठेवलेल्या दीडशहाणे / अर्धवट महाभागांनो उघडा डोळे, बघा नीट! #ShivsenaForMumbai https://t.co/3bNfNX2Kpe",0,0
"पाकिस्तानी मूलीशी लग्न करुंन चीन मधे वेश्यावृत्तित टाकले जाते।तरीही कुठलीही मुसलमान त्यावर बोलत नाहीत।अशे दोगले,नालायक आहेत।",1,1
भक्तांना अजून हिजाब आणि बुरखा यातला फरक माहिती नाही आणि चाललेत मुस्लिम धर्माचा विरोध करायला..,1,2
सध्या महाराष्ट्रात भाजपमध्ये नितीन गडकरी सोडले तर एकही नेता पात्रतेचा नाही नीच राजकारणी आहेत,1,1
"""@SharmilaMane2 शालजोडीतून मारल्याने निर्लज्ज आणि निगरगट्ट खांग्रेसी नेत्यांना काहीही फरक पडत नाही. गेंड्याच्या कातडीचे आहेत सगळे.""",1,3
@abpmajhatv नीच राजकारण ही लोक पुढच्या निवडणुकीत पुन्हा एकत्र पण होतील. हिंदुत्वाचा नाव घेऊन.,1,1
@rautsanjay61 १. गोल: घराच्या बाहेर निघायचं नाही. प्लॅन: जनतेवर निर्बंध लादा. हॉस्पिटलमध्ये जाऊन टोमणे मारा.,1,3
"""आपण आपल्या मर्यादेत राहा.. @KonkanRailway हे राज्य तुमच्या बापाची जहागीर नाही..इथे फक्त मराठी भाषा हवी..जर जमत नसेल तर खात चालवणाऱ्या #भडव्या ला रजेवर पाठवा""",1,1
कुठून कुठून असे लोक येतात काय माहीत...भंगार कुठले...वयाच तर भानच नाही आणि घरी असणाऱ्या स्त्रियांमध्ये कोणत मटेरियल बघत असतील काय माहित,1,4
महाराष्ट्रमध्ये येऊन हिंदुत्वाबदल अपशब्द वापरणारा शार्जील उस्मानी महाविकास आघाडीचा जवाई आहे वाटते...?,1,1
"@Maitri_i जोपर्यंत समाजातला सुशिक्षित वर्ग समाजाच्या हक्क आणि अधिकारासाठी लढणार नाही तो पर्यंत समाजाचे भले होणे नाही, आणि प्रत्येक ब्राह्मणेत्तर वर्ग एक चे अधिकारी हेच दाखवत असतात की आम्ही पण ब्राह्मणाच्या अवलादी आहोत. हलकट कुठले",1,1
"गुंड-भ्रष्टाचारी-बलात्काराचे आरोप असणाऱ्यांचा आदरयुक्त उल्लेख करणारी प्रसार माध्यम, साधूसंताचे आरोप सिद्ध होण्याआधीच एकेरी उल्लेख करायला लागतात.😠",1,1
@LoksattaLive @BJP4Maharashtra तुमच्या सारख्या पाखंडी दलालांनी पीआर कंपनीच्या स्क्रिप्ट आणि पाकीटावर सरकारसाठी कितीही गरळ ओकली तरीही तिघाडीत असे अनेक आमदार आहेत जे बळजबरीने सहन करत आहेत. एक दिवस हेच पेटून उठतील मग त्यांच्यासह तुमचीही पळता भुई थोडी होईल!,1,1
@AnaghaAcharya आणि चिवसेना एडस,1,1
@BJP4Maharashtra @KiritSomaiya भाजप किती नीच आणि कपटी पक्ष आहे याचा काही नेम नाही 🙏🏽,1,1
"त्याची चिंता तुम्हांला का असावी, मीडियाला भुकायचे तुकडे भेटणारच की",1,1
ओबीसी आरक्षणाविना निवडणूकांसाठी राज्यसरकार जबाबदार. तिघाडी मविआ चिवसेना,1,1
@PoulAyodhya बोगस नावाने शिवथाळीचा पैसा लाटणा-या भिकारचोट लोंकांना निस्पृह आणि निःस्वार्थ माणसाचं महत्व काय कळणार ? त्यांचे भाउ वगैरे सर्व साधारण परिस्थितीत आहेत.अन् हा घरकोंबडा 1200 कोटीचा मालक कसा काय होतो. एवढा नफा देणारा कोणता व्यवसाय आहे ते महाराष्ट्राला कळू द्या,1,1
300+ जागा आणि RBI कडुन भीक माघा 🤬 @waglenikhil @RahulGandhi,1,1
@BeingSalman2802 @Avadhutwaghbjp फडणवीस ने बरोबर सांगितल ही सगळी डुकरे च आहेत चिखलातली खरतर यांची निशाणी डुक्कर च पाहिजे होती,1,1
"""विरोधी पक्षांची मोट बांधून आपण त्याचं नेतृत्व करत पंतप्रधान होण्याचं @PawarSpeaks साहेबांचं स्वप्न परत एकदा धुळीस मिळालं""",1,1
ह्या वेळेस त्यांच्याच माणसानं साहेबांचं स्वप्न सरळ सरळ फाट्यावर मारलंFace with tears of joy,1,1
काय दलिंदर माणसं पाळली आहेत साहेब तुम्ही ?,1,1
@jogalshailaja राजकारण खूप घाणेरडे झाले आहे समाजाला आदर्श घेण्यासारखे काहीही नाही राजकारणी विचार म्हणजे फक्त नकारात्मकता,1,1
एकीकडे फसवी पगारवाढ दूसरीकडे निलंबनाची नोटीस.. मविआ चिवसेना,1,1
@Ak_shay_09 @mipravindarekar जे जे नेते गंभीर लफडयात अडकतात ते ते नेते कोरोना ve+ होतात🤣🤣🤣,1,1
"@Mrpopo1111111 . तुम्ही भिकरडे काय पोसणार आमच्या नेत्याला, त्यांच्या मुळे तुमचे टुकार लोक पण शेठ झालेत. जरा पण जाणीव नाही, दळभद्री कुठले.",1,1
महा बकवास सरकार 😡😡😡😡 यांची वसुली तर काही केल्या थांबायचं नावच घेत नाही आहे. आज पुन्हा अपेक्षेप्रमाणे म्हाडा भरती पुढे ढकलली. परीक्षेच्या एक दिवस अगोदर बहुतेक विद्यार्थी परीक्षेसाठी रवाना झाली आणि अश्याप्रकारे त्यांचं स्वागत करण्यात आलं. सगळ्यात घटिया आणि भ्रष्ट सरकार #MHADA,1,1
"इतिहासातून मुघलांना वगळून टाकण्यापेक्षा त्यांचा खरा इतिहास समोर आणणे केव्हाही उत्तम. नाहीतर मुघल प्रशासकांना अलीकडे काही लोकांनी टोप्या विणणारा फकीर, संत, निधर्मी अशा पदव्या बहाल करून दिलेल्या आहेतच. त्यामुळे जाणीवपूर्वक दफन केला गेलेला इतिहास आता बाहेर आला पाहिजे.",1,1
आपलेच धड़ नाहीत हलकट साले😠😠तर बाकीच्या लोकांना काय बोलायच? शरद पवार काय चुकुन मराठा समाजात जन्माला आले की काय?काय योगदान आहे समाजासाठी?@RRPSpeaks @AjitPawarSpeaks काहीतरी समाजसाठी करा........ https://t.co/svcixexJYw,1,1
"""गेल्या ८ महीन्यांपासून ऊण वारा थंडी पाऊस झेलत ५०० शेतकऱ्यांचे बलीदान देउन शेतकरी दिल्लीच्या सिमेवर काळ्या कायद्याविरोधात लढत आहे मात्र घमंडी मोदीसरकारला अजुनही पाझर फुटत नाही""",1,1
जन्माला येताना सर्व हिंदू म्हणून येतात नंतर इतर धर्मवाले त्यांना ट्याग लावण्यासाठी तोडतात,1,1
"@Sachin333333 @_prashantkadam 😊😀😆 विचाराल का आपल्याला एकदा कधी हिचा साम्राज्य उडवला तर आमच्या हाकेला धावून यायचं, तुम्हाला फक्त बुकलू मातीत यशाच्या चांदण्यात जीव घालायला येतो.",1,1
"@Atharv_18 रागाची भीक मागणारे मविआ चा चपळलेला काळा दहा, झाडालंद फक्त नामस्मरण गडाचा प्रगती झाल्याची पूजा आहे.",1,1
"@abhijit1234 अरे मातीची तोड बक्कल लोकांनो, तुमचं लुटपाट होऊन असेल तर तुमच्यात लुटलेले ज्ञान गिऱ्हाईक भूतकाळात परत जावे लागेल.",1,1
"@nimisha_85 हडपसासवाला खोटा इथल्या येत असतात, परंतु त्यांनाही तात्काळ संपवण्यात येते याचाच काही एक हताश पोत असतो.",1,1
@bjp_bjp काय बोलायचं?दिसानुंदास पराभव असेल तेदिन त्यांच्या बोटातले लोक जे एकत्र येऊन माघारी बोलत असेल.,1,1
"@THANESHUMD8 ह्या कोरवीच्या कंकराचे तुकडे करुन, त्यांच्या खांद्याला ठोकल्यासारखा वाईट कशाला करावा?",1,1
@AtulChore कोणते पॉलिटिक्सकडून मागे जाऊन बेशरमहीन माणसांना नव्या माणसांचं रूप द्यायचंय!,1,1
@nikhil26081 हे आतंकी हरण साले तरी एकदम आजारी आहे!,1,1
@bjp_bjp चाळीसांच्या जन्मांना याच माणसांचं दर्शन आहे ना?!,1,1
@abpmajhatv ह्या देशात आले की इंग्रजी बिंट लावल्यानंतर काळ्यांनी काठावर लावल्यानंतरच काठावर झुंजीत जाऊन चुपचाप बसावे लागते.,1,1
@NirmalPatil21 सांगायचं कारण म्हणजे भिकारीची पद्धती टाकून भिकारीचाच वापर करून त्याला धकक्यातून तिरस्कार करून जाणं आवश्यक आहे.,1,1
शेतकऱ्यांना बरोबर काही कार्यवाही करता येईल कारण शेतकऱ्यांचा फंडा त्यांना जास्त आहे.,1,1
@PankajVithal सर्व काही बारीक नाही असं मला वाटत. नाहीतर तुमचं चालायचं आहे!,1,1
@UdayRaut जेव्हा येईल तेव्हा सांगेल @SanjayRaut दुष्ट बकरे कोणती असली चंचल असतात!,1,1
@SukheshPawar गुप्तशोधक यंत्रणा सोडून संपूर्ण राज्यात लवकर येणं शक्य नाही अशीच शिकार करू द्या.,1,1
"""जरी खरे असले तरी ही आभ्यास नेत्यांच्या चाळा, भिकारींची गणना कमी होणार नाही. जसे हिंदू समाजाचे संख्याबळ गरजेचे असते तसा सोडून देवला आम्हाला लवकरच त्याची किंमत द्यावी लागेल""",1,1
माकडापेक्षा कमी की म्हणायची उपमा देऊन त्याला क्षणभर चूक होते ना?,1,1
"लोक सडलेले आहेत, सडलेले काय असले तरी चुकून परिधान करून जातात, काही केल्या येणाऱ्या वेळेचा सरासरीने समायोजन करणे विना जातोय.",1,1
लोकांचा विचार व्यक्त करण्यात काहीच नाही. हळूहळू बुरखात सगळेच येईल.,1,1
पोट गाठणे हे आमच्या हातात असले पाहिजे तरी साळा जन्माला आला तरी त्याचा भास असायला लागतो.,1,1
@TanveerDastan1 चांद्रिक पोसणारे ढाक्याच्या वाटेवर दिसतात म्हणजे थोडा थोडा माणूस मरण्याचे भय असते.,1,1
खरं असलं तरी ह्याच्यावर एक सहन करणे सोपं होतं.,1,1
"आज रक्षाकवच देण्यात आलं तर थोडा थोडा कमी होणार नाही, त्यांचा मागोवा घेतल्यास झुंडी झुंडीत खेळण्यासाठी जोपर्यंत थोडा कमी होणार नाही तोपर्यंत तुमचा उपयोग होणार नाही.",1,1
"झुरळ लोकांची बरेच भय, देवा देताना काही असेच लोक उगीच घासून जाईल ना?",1,1
वाघाचं कातडं पांघरलेलं गाढव थोडा वेळ डरकाळी मारतं पण एकदा हेच कातडं निघलं कि सगळे मिळून गाढवाची धूलाई करतात. सत्तेचं कातडं दूर झाल्यानंतर देवेंद्र फडणवीसांची अवस्थाही गाढवाहून फार वेगळी नाही.,1,1
@Anand_Dasa88 राजकारणातला सर्वात दलींदर आणि काळ तोंडी माणूस कोण आसेल तर हा,1,1
@BambulkarB @PoulAyodhya @rautsanjay61 @PawarSpeaks @priyankac19 @ShivSena @NCPspeaks @AUThackeray @SardesaiVarun @iYashwantJadhav आररर पिदाड्या पाहिले तू टाईप करायला शिक नंतर तुझं नसलेलं डोस्क वापर केळ्या...😂🤣,1,1
"@RChormalle @PuneriSpeaks @CPPuneCity @Pune @PuneTimesOnline ल ऐवजी ळ बोला महोदय. फराळ , दिवाळी, टिळक असे शब्द आहेत ते",0,0
@abpmajhatv भोसडीच्या हो आले का वकील पत्र घ्यायला ?,1,1
पावनखिंडीत महाराजांचे ३०० मावळे ५००० मुघलांवर भारी पडले. दिल्लीत मोदीचे ३३४ खासदार आमच्या २०९ खासदारांना अंगावर घ्यायला घाबरतात. जीव द्या भाड्यांनो- शिवबंधनात गुरफटलेला मित्र मोदीची तुलना महाराजांशी केली असं म्हणत उद्या भोकाड पसरलंस तर कुत्र्यासारखा मारेन भडव्या- अस्मादिक,1,1
@KiritSomaiya बोबड्या गुलामा आता तुझं थोबाड पण पाहू वाटत नाही उपऱ्या,1,1
@Ajitshinde_28 @NilAshSpeaks @nawabmalikncp तु नक्की 100% वाकडतोंड्या लाळगाळ्याची लाळ चाट्या दिसतोस... 😁😁😁😁,1,1
"तो जातीयवादी किरण माने सेटवर महिलांना त्रास द्यायचा म्हणून हाकलून दिलेय तर इकडे बोंबलतोय राजकारणामुळे हाकलून दिलेय, भाजपा तुला गीनतच नाही तर तुला हाकलून द्यायला कशाला लावेल, तुझ्या कर्माने तू हाकलला गेलाय भामट्या....आणि अशांना पाठीशी घालून राष्ट्रवादीने त्यांचे महिला धोरण दाखवले!",1,3
"@VedantShree @Mnorma7 अरे #बुरखाधारी_बाईल्या, तुम्ही #लावारीस लोक, ""ही"" का ""हा"" का ""हे"" च कोणाला कळत नाही!! जसा #प्रश्न तस #उत्तर तर तयार असणार ना!! 😂😂😂😂😂😂 https://t.co/gjC9Jqyqjl",1,1
"@BhausahebAjabe @nawabmalikncp कसला घंट्याचा घाम. ""माझा विरोध भाजपला नसुन,चुकीच्या व्यक्तिला आहे"" मलीक हे बोलला याचा अर्थ त्याने शेपुट घालायला सुरुवात केलीय..",1,1
@Mohanggg1g @BhatkhalkarA तु अक्कल सिकवु नको भडव्या तुला कोन विचारतोय 😡😡😡🤦🏻‍♂️,1,1
"@meNeeleshNRane अरे भुसनाळ्या त्यांना मदत करतेत पण तुम्ही तर त्या पण लायकीचे नाही की,,,🖕🖕🖕",1,1
@meNeeleshNRane या ठाकरे सरकारचे दिवस भरले...लाचार कुत्रा मान झुकवून झुकवून operation करायला गेलाय....#निचसरकर #निचसेना,1,1
"@aher_narendra ""हागऱ्या तोंडाच्या बाजारू""...हे नाव मस्त आहे 😂😂😂",1,1
"@sherkar_ramdas @AUThackeray @ShivSena या तुमच्या साहेबांना अभ्यास,परिक्षा,स्पर्धा परिक्षा,त्याचा ताण,परिक्षा केंद्रावर पोचण्यासाठी करावी लागणारी पैशांची सोय, धावपळ...हे या मठ्ठ घराणेशाहला कसे कळायचे. गेलेत हे स्वप्निल लोणकर, परवा दुसर्या एका तरूणाने आत्महत्या केली...या लोकांचे दुःख समजावून घ्यायला?Useless.",1,1
@S19MA27 @MeNarayanRane @PMOIndia उद्धव ठाकरे दात पुढे असलेल्या कुत्र्या सारखा दिसतो....,1,1
फालतू दोन कवडीचा माणूस कोणाबद्दल बोलतोय बघा. आधी स्वतः ची औकात बघ मग बोल. काहीतरी कर्तुत्व असतं तर असा साहेबाच्या दारांत बांधलेला कुत्रकार झाला नसता.,1,1
@BhatkhalkarA अरे बिनकामांच्या आमदारा महारजांच्या पुतळ्याची विटंबना झाली तेव्हा कुठल्या गटारात तोंड घालून बसला होतास.🤬🤬🤬,1,1
"@d590NMx8dstLnQv @BeingMarathi12 ज्याना बापाचा बदला घेता आला नाही अशा मुली म्हनजे पुनम महाजन पकंजा मुडें व प्रितम मुडें.आन्न महाराष्ट्राच खानार व मराठा आरक्षनावर गरळ वोकनार,फायदा विजाभजा घेनार व वोबिसी बोबंलनार ! लाईकी नसताना झालेल्या खासदार ? @CMOMaharashtra @rautsanjay61",1,2
@swaruprahane88 @AjitPawarSpeaks @CMOMaharashtra @PawarSpeaks #कामावरुन चालला होता ? तु नव्हतास राहुल सोबत ? घरावरून दगडफेक करणारे ? गाड्या जाळणारे भाडखाऊ त्यांच्या सारखेच नारे लावत होते ऊगाच कसा मारला जाईल जस्टिस सावंतच्या आव्हानांवर मराठा समाजही तिथे होता त्यांना नाही कोणी अपाय केला तोच कसा भरडला सरकारी वरदान असल्याचा माज भोवला त्याला ?,1,1
"@TV9Marathi या मामु ला नट नट्या नाचे बुणगे यांना सगळ्यांना भेटायला वेळ आहे, पण फावड्याला काम काही जमत नाही. शेतकऱ्यांच्या भेटी काही घेत नाही, मराठवाडा विदर्भ दौरे याला जमत नाही. मुख्यमंत्री पद हे कधिही इतकं दुबळे, कर्तुत्वहीन, तर्क विसंगत, आणि जनादेशी गद्दारी करून ओरबाडून घेतल नव्ह्तं",1,1
@AkashAg07737988 @GopichandP_MLC @BSKoshyari @BJP4Maharashtra @Sadabhau_khot @msrtcofficial तुझी हाफचड्डी का ओली होत आहे?? 🤣🤣🤣,1,1
@satishsawantoff @Vinayakrauts @VaibhavNaikMLA @CMOMaharashtra @live_sindhudurg @Kokan_Now @abpmajhatv @AUThackeray संचीवनी चे पैसे चोरून लोकांना फसवणाऱ्या काळतोंड्या तुला कुणीच महत्त्व का देत नाही हो तुझ्या वडिलांनी तुझ्यासाठी डेमोक्रसीला धक्का दिला होता तोच तर आज तु सध्या दरिद्री राहिला.,1,1
@UddhavThackeray एक मुळ शुद्ध माणूस होऊ शकत नाही जो एक रात्रीत तोंड वाजवेल असं हे चड्डी लागलेला @NawabMalikNCP असं असताना तु काय फडणवीस कशाला निघतोस एकाकी पोट भरून तोंडात गिळण्याचे चाबुक लावायचे त्यावर तो चूळवय असतो....🤬🤬😡😡,1,1
@NawabMalikNCP @UdhamThackeray ते तु स्वप्नांवर जगतोस. तुझ्याशी आभासी माणसाशी चर्चा कशी करायची. हे ना की पिच्च्या चुणगटाच्या स्वप्नांत सोडलेय 😂🤣,1,1
@nawazishpatel ए पाय सोड थोडा चाल दे की बासट ! ह्या पिच्च्याने तु एका गाढवासारखा कमीपणाची गोड चव असलेल्या बोलण्यात असणारी प्रगल्भता अडकली आहे शाब्बास !,1,1
"@GopichandP_MLC तुझं काम काही चुकलं असेल तर त्या राज्याच्या लोकांचे असं वक्तव्य तुम्ही आलिय. पेडूला, तुझ्या उशीराने सांगितलेलं असं गोरगरीब लोकांचं याबाबत तुम्हाला माहीत आहे ना?",1,1
@nawazishpatel अरे तुम्ही असं बोलले की तुमचं एक काच आलं आहे. दर जणते लोक अनखातांत असलयाशा एका मानच कोणी तु सांभाळलेस ना? 😬😬,1,1
@UddhavThackeray यांच्या वेळेस आरसा वरून पाहून बोलले त्याने त्याचाच निंदा करीत उधळले होते.,1,1
"#तुझे_तोंड_खोलण्यास_आणखी_काही_सालं_नाहीत_गुंडा@बुरखाधारी_बाईल्या ""नाताळीमध्ये तुमचं थोडा झुकून बोलणं"" याबाबत मी बोलत आहे.",1,1
@swaruprahane88 @AjitPawarSpeaks हे भाजपच्या घटक सध्या स्वतः ला लोकहिताच्याविषयीच्या गप्पा म्हणून लोकांना हसवत आहेत. तुम्ही आमच्यासारखे नाही...,1,1
"@ShivSena दगडांना तोंड उघडायला सांगणाऱ्याने तु का बोलत आहेस ? किती तर पोपट आहेत, अगोदर काम करा !",1,1
"@BhatkhalkarA माझा फडनवीसाकडून अपमान झाल्याची सोडलेली बातमी. खोट्या बातम्या करण्यात तुम्ही निपुण होतात. तुम्हाला गुळगुळीत वाटते, तुमच्यातला चळवळ चालवा फडणवीस !",1,1
"@NawabMalikNCP ""शिवसेनेची माणसं चुकते. त्यामुळे दुष्काळात साक्षीदार असतात."" भाजपच्या मनात जर काही अस्तित्वात आहे तर हे सांगितले की तुझा पसा लायक आहे का नाही?",1,1
@PankajNade कोन डॉन म्हणतोय त्या दिनाच्या आज तोंडाला अन लागलय बाईला कशाला मानलंय चोरला ! 😱,1,1
@UddhavThackeray नाही त्यांचं काही खरे असलं तर तु उठून गल्लीतून बाणे ऐकणे चूक असते. यांच्यामुळे तुमचे चुकलं.,1,1
@NawabMalikNCP जरा माणसांची मानसिकता किती वाईट आहे याचं काही समाधान नाही की त्यांची घाण जरा तुमच्यात येईल.,1,1
"@Sanjay_Raut ""संपूर्ण महाराष्ट्रांत चुकल्याने गोळा झालं असं तुमचं सच्चिदानंद का खोटं चाललं आहे?""",1,1
@BhatkhalkarA जरा सांगितल्यापेक्षा धरणी खरेदीसाठी हवेच असते. हा सर्व का आढळेल तुम्ही जपानी यायचं होईल का?,1,1
@NawabMalikNCP सुमारे चार तासात तु भंडार्‍याला जिरा बोलत असलेल्या एका वकिलाचं काही ना काही दाखवतेस.,1,1
@rautsanjay61 हे नेते आपल्या मंत्री मंडळात असू शकते. मी असं म्हणत असताना काम करतात का?,1,1
@BhatkhalkarA सध्या सरकारच्या गल्लीतील गाण्यात एक माणूस चालला असताच तु तुमच्याच सोडवून बसलेला.,1,1
@AjitPawarSpeaks याच्या भेंड्या सोडणाऱ्या व्यक्तीला साजेसा टपकलेला लपवला असता.,1,1
@PankajNade फालतू शिवसेना कामात पिताळा टाकत नाही. तु लोकांना दिला म्हणून पिकवला आहे.,1,1
@BhatkhalkarA आपल्या वडिलांनी जेवण घेतलं तेव्हा त्यांनी आमच्या वडिलांनी जेवण घेतले.,1,1
"@BhatkhalkarA आपल्या कामामुळे तू डोक्यावरून चालला असता. अरे दगडाने चालत आहे आणि सहानुभूती मागतोय, उरतोय भडव्याच्या टोकावर!",1,1
@BhatkhalkarA तु एक पागल कुत्रा झाला होतास. तुझ्या पाजाने उधळा माणूस झालेस ! तु पनाला वास येणार नाहीस.,1,1
@BhatkhalkarA तु किती काम करत आहेस ? काम पाहिजे!,1,1
@NawabMalikNCP तु कुत्रा कुत्रा वासायला लागला आहेस त्याला!,1,1
@Sanjay_Raut तुम्ही काम करत नसाल तर तेवढं तुम्ही तोंडाच्या ओटीने तरी भरले तरी तुम्ही कशाला मानले.,1,1
@UddhavThackeray तुमच्या त्यानंतर तुम्ही देखील लांब गेलो.,1,1
"तुम्ही तुमच्या धर्माचा प्रचार का करता, आम्हाला फक्त आमचा धर्म हवा आहे.""",1,2
"""तुमच्या धर्मात काहीच चांगलं नाही, तो इतर धर्मांपेक्षा खूप खराब आहे.""",1,2
"""आमचा धर्मच सर्वश्रेष्ठ आहे, बाकी सर्व चुकीचे आहेत.""",1,2
"""धर्माच्या नावावर लोकांना फसवता का? हा एक थोतांड आहे.""",1,2
"""धर्मांतर करणारे लोक देशद्रोही आहेत.""",1,2
"""तुमच्या धर्मात लोक अंधश्रद्धाळू आहेत.""",1,2
"""तुमचा धर्म माणसांना एकत्र आणत नाही, फक्त वाद निर्माण करतो.""",1,2
"""तुमच्या धर्माचे नियम पूर्णपणे मूर्खपणाचे आहेत.""",1,2
"""धर्माच्या नावाखाली तुम्ही लोकांवर अन्याय करता.""",1,2
"""तुमचा धर्म खोट्या श्रद्धांवर आधारित आहे.""",1,2
"""तुमच्या धर्मात किती लोकांना फसवलं जातं हे स्पष्ट आहे.""",1,2
"""तुम्ही तुमच्या धर्माच्या नावावर फक्त फसवणूक करता.""",1,2
"""तुमचा धर्म फक्त दुष्कृत्यांना समर्थन देतो.""",1,2
"""तुमच्या धर्मामुळे समाजात फूट पडते.""",1,2
"""तुमचा धर्म इतर धर्मांचा तिरस्कार करतो.""",1,2
"""धर्माच्या नावावर तुम्ही फक्त लोकांना दडपशाही करता.""",1,2
"""तुमच्या धर्माने जगात काहीच चांगलं दिलं नाही.""",1,2
"""तुमचा धर्म इतर धर्मांपेक्षा खूपच कमी आहे.""",1,2
"""धर्मांतर करणे म्हणजे देशद्रोह आहे.""",1,2
"""तुमच्या धर्मात फक्त फसवणूक आहे.""",1,2
"""तुमचा धर्म हिंसक विचारांचा प्रसार करतो.""",1,2
"""तुमच्या धर्मात सर्वकाही चुकीचं शिकवलं जातं.""",1,2
"""तुमचा धर्म केवळ एक पाखंडी विचारधारा आहे.""",1,2
"""तुम्ही धर्माच्या नावाखाली खूप लोकांना त्रास देता.""",1,2
"""तुमच्या धर्माने जगासाठी काहीही चांगलं केलं नाही.""",1,2
"""तुमच्या धर्मामुळे लोक एकमेकांविरुद्ध जातात.""",1,2
"""तुमचा धर्म समाजात फूट पाडतो.""",1,2
"""तुमच्या धर्माच्या परंपरा मूर्ख आहेत.""",1,2
"""तुमच्या धर्माचे अनुयायी नेहमी दुसऱ्या धर्मांचा अपमान करतात.""",1,2
"""तुमच्या धर्मामुळे जगभरात वाद निर्माण होतात.""",1,2
"""तुमच्या धर्माने कधीच शांतता आणि एकता निर्माण केली नाही.""",1,2
"""तुमचा धर्म फक्त वादविवाद आणि युद्धे निर्माण करतो.""",1,2
"""तुमचा धर्म इतर धर्मांचा अपमान करतो.""",1,2
"""तुमचा धर्म समाजातील वर्गांमध्ये फूट पाडतो.""",1,2
"""तुमच्या धर्माने मानवतेला काहीही फायदा दिला नाही.""",1,2
"""तुमचा धर्म खोट्या श्रद्धांवर आधारित आहे.""",1,2
"""तुमच्या धर्मामुळे समाजात फूट पडली आहे.""",1,2
"""तुमच्या धर्मामुळे लोक एकमेकांविरुद्ध उभे राहतात.""",1,2
"""तुमच्या धर्माच्या मूर्ख नियमांमुळेच जगात वादविवाद होतात.""",1,2
"""तुमचा धर्म फक्त अंधश्रद्धाळू बनवतो.""",1,2
"""तुमच्या धर्माच्या नावाखाली तुम्ही खूप लोकांना त्रास देता.""",1,2
"""तुमचा धर्म कधीच इतर धर्मांचा आदर करत नाही.""",1,2
"""तुमच्या धर्मात लोकांना फसवले जाते.""",1,2
"""तुमच्या धर्माच्या नावावर किती वाईट गोष्टी केल्या जातात.""",1,2
"""तुमचा धर्म जगाला कधीच शांती देऊ शकत नाही.""",1,2
"""तुमच्या धर्मामुळे इतर धर्मांचे अनुयायी त्रास सहन करतात.""",1,2
"""तुमचा धर्म इतर धर्मांना मान्यता देत नाही.""",1,2
"""तुमच्या धर्माच्या परंपरांमुळेच लोक एकमेकांविरुद्ध उभे राहतात.""",1,2
"""तुमच्या धर्माने कधीच समाजात शांती निर्माण केली नाही.""",1,2
"""तुमच्या धर्माने फक्त इतर धर्मांचा तिरस्कार केला आहे.""",1,2
